 ,,,,,,,,,,,,,,,,,,,,,,
,TODAY,2026. 1. 12,시트 이용 주의사항,,,,,,거래 조건,,,,,,,,구분,단가,미수 (부가세포함),,,
,8860,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8861,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8862,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8863,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8864,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8865,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8866,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8867,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8868,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8869,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8870,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8871,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8872,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8873,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8874,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8875,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8876,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8877,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8878,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8879,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8880,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8881,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8882,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8883,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8884,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8885,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8886,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8887,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8888,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8889,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8890,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8891,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8892,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8893,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8894,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8895,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8896,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8897,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8898,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8899,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8900,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8901,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8902,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8903,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8904,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8905,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8906,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8907,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8908,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8909,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8910,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8911,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8912,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8913,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8914,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8915,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8916,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8917,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8918,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8919,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8920,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8921,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8922,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8923,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8924,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8925,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8926,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8927,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8928,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8929,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8930,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8931,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8932,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8933,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8934,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8935,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8936,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8937,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8938,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8939,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8940,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8941,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8942,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8943,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8944,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8945,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8946,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8947,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8948,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8949,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8950,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8951,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8952,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8953,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8954,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8955,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8956,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8957,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8958,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8959,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8960,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8961,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8962,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8963,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8964,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8965,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8966,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8967,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8968,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8969,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8970,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8971,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8972,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8973,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8974,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8975,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8976,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8977,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8978,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8979,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8980,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8981,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8982,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8983,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8984,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8985,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8986,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8987,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8988,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8989,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8990,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8991,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8992,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8993,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8994,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8995,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8996,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8997,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8998,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,8999,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9000,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9001,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9002,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9003,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9004,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9005,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9006,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9007,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9008,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9009,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9010,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9011,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9012,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9013,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9014,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9015,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9016,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9017,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9018,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9019,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9020,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9021,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9022,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9023,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9024,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9025,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9026,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9027,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9028,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9029,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9030,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9031,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9032,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9033,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9034,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9035,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9036,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9037,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9038,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9039,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9040,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9041,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9042,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9043,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9044,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9045,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9046,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9047,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9048,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9049,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9050,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9051,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9052,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9053,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9054,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9055,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9056,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9057,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9058,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9059,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9060,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9061,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
,9062,,,,,,,,,,,0,0,https://m.place.naver.com/place/,,FALSE,FALSE,,FALSE,,,https://m.place.naver.com/place/
